ID,规则编号,规则名称,文档名称,文档地址,API名称,所属父类,问题位置（行号）,问题状态,严重程度,Kit名称,开发责任人,测试责任人,问题描述,备注,修改建议,问题原文,规则提示词,质量维度,一级指标,二级指标,评估内容（测试点）,是否是问题,原因,修改方案
cmrambv2g0pr5h67b07dg3se4,25.5.1.1,检查示例代码中自定义的变量、接口、类等命名，遵循编码规范，可直接从命名了解其作用与功能。,arkts-apis-uicontext-uicontext.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/arkts-apis-uicontext-uicontext.md,requireDynamicSyncScene,Class (UIContext),2997,未确认,P2,ArkUI,,,`ANIMATION`是示例中自定义的状态变量，变量名应采用小驼峰；全大写命名通常用于常量或枚举值，不适用于该处`@State`变量。,,"'@State animationFrameRateRange: ExpectedFrameRateRange = { min: 0, max: 120, expected: 90 };","'@State ANIMATION: ExpectedFrameRateRange = { min: 0, max: 120, expected: 90 };",https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/25_5_1_1.md,体验,示例代码可用实用,示例代码规范性,验证示例代码片段中参数命名符合规范,是,文档 zh-cn/application-dev/reference/apis-arkui/arkts-apis-uicontext-uicontext.md 原第2997行将 @State 状态变量命名为 ANIMATION，全大写更像常量，不符合示例变量小驼峰风格；interface /home/y/openharmony/interface/sdk-js/zh-cn/api/@ohos.arkui.UIContext.d.ts:6626 表明该示例为 requireDynamicSyncScene 的动态帧率配置。,已将文档 zh-cn/application-dev/reference/apis-arkui/arkts-apis-uicontext-uicontext.md:2996 改为 animationFrameRateRange，并同步修改 :3002 和 :3025 的引用。
cmrambv0k0pqxh67bi053kbml,25.5.1.1,检查示例代码中自定义的变量、接口、类等命名，遵循编码规范，可直接从命名了解其作用与功能。,arkts-apis-uicontext-uicontext.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/arkts-apis-uicontext-uicontext.md,constructor,Class (UIContext),135,未确认,P2,ArkUI,,,该行调用的是示例中自定义函数，函数名`GetUIContextByAtomicInterface`沿用了不符合小驼峰规范的命名，应与函数定义同步改为小驼峰。,,let contextByAtomicInterface = getUIContextByAtomicInterface();,let contextByAtomicInterface = GetUIContextByAtomicInterface();,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/25_5_1_1.md,体验,示例代码可用实用,示例代码规范性,验证示例代码片段中参数命名符合规范,是,文档 zh-cn/application-dev/reference/apis-arkui/arkts-apis-uicontext-uicontext.md 原第135行调用 GetUIContextByAtomicInterface()，与原第83行自定义函数的大写开头命名一致，但函数名不符合小驼峰规范。,已将文档 zh-cn/application-dev/reference/apis-arkui/arkts-apis-uicontext-uicontext.md:132 的调用改为 getUIContextByAtomicInterface()，与 :80 的函数定义保持一致。
cmrambv090pqwh67b9fjduofx,25.5.1.1,检查示例代码中自定义的变量、接口、类等命名，遵循编码规范，可直接从命名了解其作用与功能。,arkts-apis-uicontext-uicontext.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/arkts-apis-uicontext-uicontext.md,constructor,Class (UIContext),83,未确认,P2,ArkUI,,,示例代码中自定义函数名`GetUIContextByAtomicInterface`以大写字母开头，属于大驼峰风格；函数名应采用小驼峰命名。,,function getUIContextByAtomicInterface(): UIContext {,function GetUIContextByAtomicInterface(): UIContext {,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/25_5_1_1.md,体验,示例代码可用实用,示例代码规范性,验证示例代码片段中参数命名符合规范,是,文档 zh-cn/application-dev/reference/apis-arkui/arkts-apis-uicontext-uicontext.md 原第83行定义 function GetUIContextByAtomicInterface(): UIContext，自定义函数名以大写字母开头，不符合 ArkTS/JavaScript 函数小驼峰命名。,已将文档 zh-cn/application-dev/reference/apis-arkui/arkts-apis-uicontext-uicontext.md:80 的函数定义修改为 function getUIContextByAtomicInterface(): UIContext。
cmrambv8m0prwh67bcc6uzjxk,24.2.1.1,示例代码片段中不应存在实际未使用到的冗余代码（包含冗余导包），即代码拷贝至IDE中无灰色未使用代码。,arkts-apis-uicontext-uicontext.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/arkts-apis-uicontext-uicontext.md,,Class (UIContext),52,未确认,P2,ArkUI,,,该常量在当前代码块中声明后没有被读取、传参、拼接或调用，也不是展示 API 返回值的变量；后续代码没有使用 DOMAIN，属于冗余变量声明。,,删除该行。,const DOMAIN = 0x0000;,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/24_2_1_1.md,体验,示例代码可用实用,示例代码实用性,验证示例代码片段中不存在冗余代码,是,文档 zh-cn/application-dev/reference/apis-arkui/arkts-apis-uicontext-uicontext.md 原第52行 const DOMAIN = 0x0000; 在同一示例代码块内没有被读取、传参或调用。,已删除文档 zh-cn/application-dev/reference/apis-arkui/arkts-apis-uicontext-uicontext.md 原第52行的 const DOMAIN 声明；当前同一代码块在 :48-49 仅保留实际使用的 UIAbility 和 window 导入。
cmrambv8e0prvh67brv5a5dor,24.2.1.1,示例代码片段中不应存在实际未使用到的冗余代码（包含冗余导包），即代码拷贝至IDE中无灰色未使用代码。,arkts-apis-uicontext-uicontext.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/arkts-apis-uicontext-uicontext.md,,Class (UIContext),49,未确认,P1,ArkUI,,,该代码块内没有任何 hilog 调用、类型注解或其他有效引用，`hilog` 仅出现在导入语句中，属于冗余导包。,,删除该行。,import { hilog } from '@kit.PerformanceAnalysisKit';,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/24_2_1_1.md,体验,示例代码可用实用,示例代码实用性,验证示例代码片段中不存在冗余代码,是,文档 zh-cn/application-dev/reference/apis-arkui/arkts-apis-uicontext-uicontext.md 原第49行 import { hilog } from @kit.PerformanceAnalysisKit，但该示例代码块未调用 hilog。,已删除文档 zh-cn/application-dev/reference/apis-arkui/arkts-apis-uicontext-uicontext.md 原第49行的 hilog 导入。
cmrambv840pruh67b3rasxnsr,24.2.1.1,示例代码片段中不应存在实际未使用到的冗余代码（包含冗余导包），即代码拷贝至IDE中无灰色未使用代码。,arkts-apis-uicontext-uicontext.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/arkts-apis-uicontext-uicontext.md,,Class (UIContext),48,未确认,P1,ArkUI,,,该代码块未被 <!--code_no_check--> 或 <!--deprecated_code_no_check--> 跳过。块内 AbilityConstant、ConfigurationConstant、Want 只在导入语句中出现，未在类型注解、调用、赋值右值或其他代码位置被使用；仅 UIAbility 被用于 `export default class EntryAbility extends UIAbility`，因此应只保留 UIAbility。,,import { UIAbility } from '@kit.AbilityKit';,"import { AbilityConstant, ConfigurationConstant, UIAbility, Want } from '@kit.AbilityKit';",https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/24_2_1_1.md,体验,示例代码可用实用,示例代码实用性,验证示例代码片段中不存在冗余代码,是,文档 zh-cn/application-dev/reference/apis-arkui/arkts-apis-uicontext-uicontext.md 原第48行从 @kit.AbilityKit 导入 AbilityConstant、ConfigurationConstant、UIAbility、Want，但同一代码块仅在 EntryAbility extends UIAbility 中使用 UIAbility。,已将文档 zh-cn/application-dev/reference/apis-arkui/arkts-apis-uicontext-uicontext.md:48 修改为 import { UIAbility } from @kit.AbilityKit，仅保留实际使用的类型。
cmrambv510prgh67bognpi0g2,25.2.1.1,样例代码格式符合规范、风格总体一致（例如大括号位置、单双引号、是否有分号等）。,arkts-apis-uicontext-uicontext.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/arkts-apis-uicontext-uicontext.md,isAvailable,Class (UIContext),414,未确认,P2,ArkUI,,,该行使用双引号表示空字符串，与同一文档 ArkTS/JavaScript 示例代码整体偏向单引号的风格不一致；同时作为属性初始化语句未以分号结尾，示例代码分号风格不规范。,,'@State result2: string = '';,"'@State result2: string = """"",https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/25_2_1_1.md,体验,示例代码可用实用,示例代码规范性,验收示例代码风格统一、规范,是,文档 zh-cn/application-dev/reference/apis-arkui/arkts-apis-uicontext-uicontext.md 原第414行 @State result2 使用双引号空字符串且缺少分号，和同文档 ArkTS 示例风格不一致。,已将文档 zh-cn/application-dev/reference/apis-arkui/arkts-apis-uicontext-uicontext.md:411 修改为 @State result2: string = '';。
cmrambv4t0prfh67bl8bm8olu,25.2.1.1,样例代码格式符合规范、风格总体一致（例如大括号位置、单双引号、是否有分号等）。,arkts-apis-uicontext-uicontext.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/arkts-apis-uicontext-uicontext.md,isAvailable,Class (UIContext),413,未确认,P2,ArkUI,,,该行使用双引号表示空字符串，与同一文档 ArkTS/JavaScript 示例代码整体偏向单引号的风格不一致；同时作为属性初始化语句未以分号结尾，示例代码分号风格不规范。,,'@State result1: string = '';,"'@State result1: string = """"",https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/25_2_1_1.md,体验,示例代码可用实用,示例代码规范性,验收示例代码风格统一、规范,是,文档 zh-cn/application-dev/reference/apis-arkui/arkts-apis-uicontext-uicontext.md 原第413行 @State result1 使用双引号空字符串且缺少分号，和同文档 ArkTS 示例风格不一致。,已将文档 zh-cn/application-dev/reference/apis-arkui/arkts-apis-uicontext-uicontext.md:410 修改为 @State result1: string = '';。
cmrambv4l0preh67b1t509j3r,25.2.1.1,样例代码格式符合规范、风格总体一致（例如大括号位置、单双引号、是否有分号等）。,arkts-apis-uicontext-uicontext.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/arkts-apis-uicontext-uicontext.md,isAvailable,Class (UIContext),408,未确认,P1,ArkUI,,,ArkTS/JavaScript 的 `import` 语句必须以分号结尾，当前行缺少分号。,,import { UIContext } from '@kit.ArkUI';,import { UIContext } from '@kit.ArkUI',https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/25_2_1_1.md,体验,示例代码可用实用,示例代码规范性,验收示例代码风格统一、规范,是,文档 zh-cn/application-dev/reference/apis-arkui/arkts-apis-uicontext-uicontext.md 原第408行 import { UIContext } from @kit.ArkUI 缺少语句结尾分号。,已将文档 zh-cn/application-dev/reference/apis-arkui/arkts-apis-uicontext-uicontext.md:405 修改为 import { UIContext } from @kit.ArkUI;。
cmrambv4b0prdh67bq9zgamnq,25.2.1.1,样例代码格式符合规范、风格总体一致（例如大括号位置、单双引号、是否有分号等）。,arkts-apis-uicontext-uicontext.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/arkts-apis-uicontext-uicontext.md,,Class (UIContext),36,未确认,P1,ArkUI,,,箭头函数操作符 `=>` 前后缺少空格，同时打开大括号 `{` 前缺少空格，不符合 ArkTS/JavaScript 示例代码空格规范。,,.onClick(() => {,.onClick(()=>{,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/25_2_1_1.md,体验,示例代码可用实用,示例代码规范性,验收示例代码风格统一、规范,是,文档 zh-cn/application-dev/reference/apis-arkui/arkts-apis-uicontext-uicontext.md 原第36行 .onClick(()=>{ 的箭头函数操作符和左大括号前后缺少空格。,已将文档 zh-cn/application-dev/reference/apis-arkui/arkts-apis-uicontext-uicontext.md:36 修改为 .onClick(() => {。
cmrambv420prch67bilrricri,25.2.1.1,样例代码格式符合规范、风格总体一致（例如大括号位置、单双引号、是否有分号等）。,arkts-apis-uicontext-uicontext.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/arkts-apis-uicontext-uicontext.md,,Class (UIContext),35,未确认,P2,ArkUI,,,该 ArkTS 示例代码所在文档同语言族示例大量采用单引号，当前字符串字面量使用双引号，造成同一文档内 ArkTS/JavaScript 示例代码引号风格不一致。,,Button('Button'),"Button(""Button"")",https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/25_2_1_1.md,体验,示例代码可用实用,示例代码规范性,验收示例代码风格统一、规范,是,"文档 zh-cn/application-dev/reference/apis-arkui/arkts-apis-uicontext-uicontext.md 原第35行 Button(""Button"") 使用双引号，与同文档 ArkTS 示例常用单引号风格不一致。",已将文档 zh-cn/application-dev/reference/apis-arkui/arkts-apis-uicontext-uicontext.md:35 修改为 Button('Button')。
cmrambuuw0pqch67b0zxmkv53,0.30.1.4,检测 Markdown 文件中代码注释和描述准确性问题、代码规范性检查。,arkts-apis-uicontext-uicontext.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/arkts-apis-uicontext-uicontext.md,getWindowId,Class (UIContext),2754,未确认,P2,ArkUI,,,getWindowId() 的返回类型为 number | undefined，但日志格式符 %{public}d 表示数字。当前代码未处理 undefined，存在参数值与数字格式化要求不匹配的问题。,,"hilog.info(0x0000, 'testTag', 'current window id: %{public}d', windowId ?? -1);","hilog.info(0x0000, 'testTag', 'current window id: %{public}d', windowId);",https://gitcode.com/BeicC/docs-prompt/blob/feature_use_local_pr_information/agentic-workflow/skills/code-comments/SKILL.md,,,,,是,interface /home/y/openharmony/interface/sdk-js/zh-cn/api/@ohos.arkui.UIContext.d.ts:6461 声明 getWindowId(): number | undefined；文档原第2754行将可能为 undefined 的 windowId 直接按 %{public}d 数字格式输出。,"已将文档 zh-cn/application-dev/reference/apis-arkui/arkts-apis-uicontext-uicontext.md:2753 修改为 hilog.info(..., windowId ?? -1)，保证传入数字。"
