ID,规则编号,规则名称,文档名称,文档地址,API名称,所属父类,问题位置（行号）,问题状态,严重程度,Kit名称,开发责任人,测试责任人,问题描述,备注,修改建议,问题原文,规则提示词,质量维度,一级指标,二级指标,评估内容（测试点）,是否是问题,原因,修改方案
cmramc6hd0qwzh67b1rq4fz9y,18.1.1.1,验证文档符合风格指南中对清晰、简洁、具体、一致等维度的规范要求。,errorcode-node-render.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/errorcode-node-render.md,,,65,未确认,P3,ArkUI,,,“renderNode”与中文之间缺少空格，不符合中英文混排格式一致性要求。,,接入渲染节点流程时，排查作为根节点的 renderNode 是否已挂载至其他组件下。,接入渲染节点流程时，排查作为根节点的renderNode是否已挂载至其他组件下。,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/18_1_1_1.md,体验,内容规范性,文档语言符合规范,验证文档符合风格指南中对清晰、简洁、具体、一致等维度的规范要求,是,原zh-cn/application-dev/reference/apis-arkui/errorcode-node-render.md:65 中 renderNode 与中文之间缺少空格，且同文档错误码 106403 使用 RenderNode 术语；当前zh-cn/application-dev/reference/apis-arkui/errorcode-node-render.md:65 已统一。,将zh-cn/application-dev/reference/apis-arkui/errorcode-node-render.md:65 修改为“接入渲染节点流程时，排查作为根节点的 RenderNode 是否已挂载至其他组件下。”
cmramc6h50qwyh67bb2iurtme,18.1.1.1,验证文档符合风格指南中对清晰、简洁、具体、一致等维度的规范要求。,errorcode-node-render.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/errorcode-node-render.md,,,61,未确认,P2,ArkUI,,,原句中英文标识符与中文之间缺少空格；“所对应的”属于冗余表述，可精简为“对应的”。,,开发者传入的 ArkUI_RenderNodeHandle 指针对应的节点已挂载至其他组件下。,开发者传入的ArkUI_RenderNodeHandle指针所对应的节点已挂载至其他组件下。,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/18_1_1_1.md,体验,内容规范性,文档语言符合规范,验证文档符合风格指南中对清晰、简洁、具体、一致等维度的规范要求,是,原zh-cn/application-dev/reference/apis-arkui/errorcode-node-render.md:61 中 ArkUI_RenderNodeHandle 与中文之间缺少空格，且“指针所对应的”表述冗余；当前zh-cn/application-dev/reference/apis-arkui/errorcode-node-render.md:61 已修正。,将zh-cn/application-dev/reference/apis-arkui/errorcode-node-render.md:61 修改为“开发者传入的 ArkUI_RenderNodeHandle 指针对应的节点已挂载至其他组件下。”
cmramc6gx0qwxh67bmypam4i9,18.1.1.1,验证文档符合风格指南中对清晰、简洁、具体、一致等维度的规范要求。,errorcode-node-render.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/errorcode-node-render.md,,,43,未确认,P3,ArkUI,,,“render”“FrameNode”“RenderNode”与中文之间缺少空格，不符合中英文混排格式一致性要求。,,开发者构造 render 树时，作为根节点的自定义节点已挂载子 FrameNode 或 RenderNode。,开发者构造render树时，作为根节点的自定义节点已挂载子FrameNode或RenderNode。,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/18_1_1_1.md,体验,内容规范性,文档语言符合规范,验证文档符合风格指南中对清晰、简洁、具体、一致等维度的规范要求,是,原zh-cn/application-dev/reference/apis-arkui/errorcode-node-render.md:43 中 render、FrameNode、RenderNode 与中文之间缺少空格；当前zh-cn/application-dev/reference/apis-arkui/errorcode-node-render.md:43 已修正。,将zh-cn/application-dev/reference/apis-arkui/errorcode-node-render.md:43 修改为“开发者构造 render 树时，作为根节点的自定义节点已挂载子 FrameNode 或 RenderNode。”
cmramc6gp0qwwh67br2dygjl0,18.1.1.1,验证文档符合风格指南中对清晰、简洁、具体、一致等维度的规范要求。,errorcode-node-render.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/errorcode-node-render.md,,,29,未确认,P2,ArkUI,,,“Custom”“NDK”与中文之间缺少空格；“作为渲染节点的根节点类型”表述不够简洁，按语义应为“作为渲染节点的根节点”。,,接入渲染节点流程时，创建一个 Custom 类型的 NDK 节点作为渲染节点的根节点。,接入渲染节点流程时，创建一个Custom类型的NDK节点作为渲染节点的根节点类型。,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/18_1_1_1.md,体验,内容规范性,文档语言符合规范,验证文档符合风格指南中对清晰、简洁、具体、一致等维度的规范要求,是,原zh-cn/application-dev/reference/apis-arkui/errorcode-node-render.md:29 中 Custom、NDK 与中文之间缺少空格，且“作为渲染节点的根节点类型”不准确；当前zh-cn/application-dev/reference/apis-arkui/errorcode-node-render.md:29 已按 ARKUI_NODE_CUSTOM 类型改写。,将zh-cn/application-dev/reference/apis-arkui/errorcode-node-render.md:29 修改为“接入渲染节点流程时，创建一个 ARKUI_NODE_CUSTOM 类型的 NDK 节点作为渲染节点的根节点。”
cmramc6gh0qwvh67b6nv732pu,18.1.1.1,验证文档符合风格指南中对清晰、简洁、具体、一致等维度的规范要求。,errorcode-node-render.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/errorcode-node-render.md,,,25,未确认,P2,ArkUI,,,原句中英文标识符与中文之间缺少空格；“所对应的”属于冗余表述，可精简为“对应的”。,,开发者传入的 ArkUI_NodeHandle 指针对应的节点类型非 ARKUI_NODE_CUSTOM 类型。,开发者传入的ArkUI_NodeHandle指针所对应的节点类型非ARKUI_NODE_CUSTOM类型。,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/18_1_1_1.md,体验,内容规范性,文档语言符合规范,验证文档符合风格指南中对清晰、简洁、具体、一致等维度的规范要求,是,原zh-cn/application-dev/reference/apis-arkui/errorcode-node-render.md:25 中 ArkUI_NodeHandle、ARKUI_NODE_CUSTOM 与中文之间缺少空格，且“指针所对应的”表述冗余；当前zh-cn/application-dev/reference/apis-arkui/errorcode-node-render.md:25 已修正。,将zh-cn/application-dev/reference/apis-arkui/errorcode-node-render.md:25 修改为“开发者传入的 ArkUI_NodeHandle 指针对应的节点类型非 ARKUI_NODE_CUSTOM 类型。”
cmramc6g70qwuh67bnfafs18g,18.1.1.1,验证文档符合风格指南中对清晰、简洁、具体、一致等维度的规范要求。,errorcode-node-render.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/errorcode-node-render.md,,,21,未确认,P3,ArkUI,,,原句中“NDK”与前后中文之间缺少空格，不符合中英文混排格式一致性要求。该问题只涉及混排格式，不涉及术语本身。,,当前操作的节点不是 NDK 侧的自定义节点。,当前操作的节点不是NDK侧的自定义节点。,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/18_1_1_1.md,体验,内容规范性,文档语言符合规范,验证文档符合风格指南中对清晰、简洁、具体、一致等维度的规范要求,是,原zh-cn/application-dev/reference/apis-arkui/errorcode-node-render.md:21 中 NDK 与中文之间缺少空格；当前zh-cn/application-dev/reference/apis-arkui/errorcode-node-render.md:21 已修正。,将zh-cn/application-dev/reference/apis-arkui/errorcode-node-render.md:21 修改为“当前操作的节点不是 NDK 侧的自定义节点。”
cmramc6lt0qxhh67bsr7i2vs8,12.4.1.1,检查接口可能返回的错误码，在对应接口处是否全部说明（包含错误码ID和错误码信息），每个接口的错误码均包含在错误码汇总表中，且错误码汇总表中的错误码均能找到是哪个接口返回的。,errorcode-node-render.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/errorcode-node-render.md,,,139,未确认,P1,ArkUI,,,该错误码条目包含错误码ID和错误信息，但未说明该错误码由哪个接口返回；不满足错误码汇总表中的错误码均能找到返回接口的要求。,,"## 106408 当前节点不处于被接纳状态

**返回该错误码的接口**

补充实际会返回该错误码的接口名称及链接。",## 106408 当前节点不处于被接纳状态,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/12_4_1_1.md,体验,知识点完整,API接口/方法/参数/错误码/权限等完整,验证文档中列举出了所有可能出现的错误码，且错误可能原因、处理步骤完整,否,zh-cn/contribute/template/errorcodes-template.md:11-18 的错误码模板说明项仅包含错误码ID、错误信息、错误简述、错误描述、可能原因、处理步骤；zh-cn/contribute/template/errorcodes-template.md:20-52 的示例条目也只包含“错误信息/错误描述/可能原因/处理步骤”，没有“返回该错误码的接口”字段。因此 CSV 建议在错误码条目下新增该字段不符合 docs 仓模板。,不在zh-cn/application-dev/reference/apis-arkui/errorcode-node-render.md中新增“返回该错误码的接口”字段；已删除此前新增的小节，当前zh-cn/application-dev/reference/apis-arkui/errorcode-node-render.md:13-155 按模板仅保留错误信息、错误描述、可能原因、处理步骤。
cmramc6ll0qxgh67bm0741qxc,12.4.1.1,检查接口可能返回的错误码，在对应接口处是否全部说明（包含错误码ID和错误码信息），每个接口的错误码均包含在错误码汇总表中，且错误码汇总表中的错误码均能找到是哪个接口返回的。,errorcode-node-render.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/errorcode-node-render.md,,,121,未确认,P1,ArkUI,,,该错误码条目包含错误码ID和错误信息，但未说明该错误码由哪个接口返回；不满足错误码汇总表中的错误码均能找到返回接口的要求。,,"## 106407 当前渲染节点从FrameNode中获取且该FrameNode已被取消接纳为附属节点或销毁

**返回该错误码的接口**

补充实际会返回该错误码的接口名称及链接。",## 106407 当前渲染节点从FrameNode中获取且该FrameNode已被取消接纳为附属节点或销毁,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/12_4_1_1.md,体验,知识点完整,API接口/方法/参数/错误码/权限等完整,验证文档中列举出了所有可能出现的错误码，且错误可能原因、处理步骤完整,否,zh-cn/contribute/template/errorcodes-template.md:11-18 的错误码模板说明项仅包含错误码ID、错误信息、错误简述、错误描述、可能原因、处理步骤；zh-cn/contribute/template/errorcodes-template.md:20-52 的示例条目也只包含“错误信息/错误描述/可能原因/处理步骤”，没有“返回该错误码的接口”字段。因此 CSV 建议在错误码条目下新增该字段不符合 docs 仓模板。,不在zh-cn/application-dev/reference/apis-arkui/errorcode-node-render.md中新增“返回该错误码的接口”字段；已删除此前新增的小节，当前zh-cn/application-dev/reference/apis-arkui/errorcode-node-render.md:13-155 按模板仅保留错误信息、错误描述、可能原因、处理步骤。
cmramc6la0qxfh67br7w62z7j,12.4.1.1,检查接口可能返回的错误码，在对应接口处是否全部说明（包含错误码ID和错误码信息），每个接口的错误码均包含在错误码汇总表中，且错误码汇总表中的错误码均能找到是哪个接口返回的。,errorcode-node-render.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/errorcode-node-render.md,,,103,未确认,P1,ArkUI,,,该错误码条目包含错误码ID和错误信息，但未说明该错误码由哪个接口返回；不满足错误码汇总表中的错误码均能找到返回接口的要求。,,"## 106406 当前渲染节点从FrameNode中获取

**返回该错误码的接口**

补充实际会返回该错误码的接口名称及链接。",## 106406 当前渲染节点从FrameNode中获取,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/12_4_1_1.md,体验,知识点完整,API接口/方法/参数/错误码/权限等完整,验证文档中列举出了所有可能出现的错误码，且错误可能原因、处理步骤完整,否,zh-cn/contribute/template/errorcodes-template.md:11-18 的错误码模板说明项仅包含错误码ID、错误信息、错误简述、错误描述、可能原因、处理步骤；zh-cn/contribute/template/errorcodes-template.md:20-52 的示例条目也只包含“错误信息/错误描述/可能原因/处理步骤”，没有“返回该错误码的接口”字段。因此 CSV 建议在错误码条目下新增该字段不符合 docs 仓模板。,不在zh-cn/application-dev/reference/apis-arkui/errorcode-node-render.md中新增“返回该错误码的接口”字段；已删除此前新增的小节，当前zh-cn/application-dev/reference/apis-arkui/errorcode-node-render.md:13-155 按模板仅保留错误信息、错误描述、可能原因、处理步骤。
cmramc6l20qxeh67bhfjivi1r,12.4.1.1,检查接口可能返回的错误码，在对应接口处是否全部说明（包含错误码ID和错误码信息），每个接口的错误码均包含在错误码汇总表中，且错误码汇总表中的错误码均能找到是哪个接口返回的。,errorcode-node-render.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/errorcode-node-render.md,,,85,未确认,P1,ArkUI,,,该错误码条目包含错误码ID和错误信息，但未说明该错误码由哪个接口返回；不满足错误码汇总表中的错误码均能找到返回接口的要求。,,"## 106405 参数值超出范围

**返回该错误码的接口**

补充实际会返回该错误码的接口名称及链接。",## 106405 参数值超出范围,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/12_4_1_1.md,体验,知识点完整,API接口/方法/参数/错误码/权限等完整,验证文档中列举出了所有可能出现的错误码，且错误可能原因、处理步骤完整,否,zh-cn/contribute/template/errorcodes-template.md:11-18 的错误码模板说明项仅包含错误码ID、错误信息、错误简述、错误描述、可能原因、处理步骤；zh-cn/contribute/template/errorcodes-template.md:20-52 的示例条目也只包含“错误信息/错误描述/可能原因/处理步骤”，没有“返回该错误码的接口”字段。因此 CSV 建议在错误码条目下新增该字段不符合 docs 仓模板。,不在zh-cn/application-dev/reference/apis-arkui/errorcode-node-render.md中新增“返回该错误码的接口”字段；已删除此前新增的小节，当前zh-cn/application-dev/reference/apis-arkui/errorcode-node-render.md:13-155 按模板仅保留错误信息、错误描述、可能原因、处理步骤。
cmramc6ku0qxdh67b2ozl30cs,12.4.1.1,检查接口可能返回的错误码，在对应接口处是否全部说明（包含错误码ID和错误码信息），每个接口的错误码均包含在错误码汇总表中，且错误码汇总表中的错误码均能找到是哪个接口返回的。,errorcode-node-render.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/errorcode-node-render.md,,,67,未确认,P1,ArkUI,,,该错误码条目包含错误码ID和错误信息，但未说明该错误码由哪个接口返回；不满足错误码汇总表中的错误码均能找到返回接口的要求。,,"## 106404 未找到对应的渲染子节点

**返回该错误码的接口**

补充实际会返回该错误码的接口名称及链接。",## 106404 未找到对应的渲染子节点,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/12_4_1_1.md,体验,知识点完整,API接口/方法/参数/错误码/权限等完整,验证文档中列举出了所有可能出现的错误码，且错误可能原因、处理步骤完整,否,zh-cn/contribute/template/errorcodes-template.md:11-18 的错误码模板说明项仅包含错误码ID、错误信息、错误简述、错误描述、可能原因、处理步骤；zh-cn/contribute/template/errorcodes-template.md:20-52 的示例条目也只包含“错误信息/错误描述/可能原因/处理步骤”，没有“返回该错误码的接口”字段。因此 CSV 建议在错误码条目下新增该字段不符合 docs 仓模板。,不在zh-cn/application-dev/reference/apis-arkui/errorcode-node-render.md中新增“返回该错误码的接口”字段；已删除此前新增的小节，当前zh-cn/application-dev/reference/apis-arkui/errorcode-node-render.md:13-155 按模板仅保留错误信息、错误描述、可能原因、处理步骤。
