ID,规则编号,规则名称,文档名称,文档地址,API名称,所属父类,问题位置（行号）,问题状态,严重程度,Kit名称,开发责任人,测试责任人,问题描述,备注,修改建议,问题原文,规则提示词,质量维度,一级指标,二级指标,评估内容（测试点）,是否是问题,原因,修改方案
cmramc6oy0qxuh67b85mba5nb,17.1.1.1,根据错误码描述的可能原因，构造对应场景，验证可返回该错误码，再根据处理步骤操作，能解决报错场景的问题，若涉及权限申请，需按照文档中给出的，开发者可获取的方式进行申请,errorcode-node.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/errorcode-node.md,,,47,未确认,P1,ArkUI,,,错误码100022的可能原因是开发者尝试调整目标FrameNode节点的跨语言通用属性设置权限，但处理步骤仅写为“NA”，未提供可执行的规避或处理方式，无法满足“根据处理步骤操作，能解决报错场景的问题”的要求。,,避免调整不支持跨语言通用属性设置的FrameNode节点的跨语言通用属性设置权限。,NA,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/17_1_1_1.md,质量,内容准确实时,错误码说明正确,验证文档中描述的错误码ID、错误信息、错误描述、可能原因、处理步骤正确,是,文档errorcode-node.md原第47行处理步骤为NA，但第43行可能原因已明确为尝试调整目标FrameNode节点的跨语言通用属性设置权限；interface/sdk-js/zh-cn/api/arkui/FrameNode.d.ts第1187-1205行说明该能力只支持特定节点类型。,已将errorcode-node.md第47行改为避免对不支持设置跨ArkTS语言访问选项的FrameNode节点调用setCrossLanguageOptions，并提示确认目标节点类型。
cmramc6ns0qxph67bpvjwhyzn,27.1.1.1,每个步骤有清晰的执行主体（who），明确操作目的（why）、操作内容（what/how）、场景（when/where）。使用祈使句描述步骤，避免语句不通/啰嗦冗余/长句影响理解。,errorcode-node.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/errorcode-node.md,,,142,未确认,P2,ArkUI,,,“将当前节点取消被接纳”语句不通顺，操作内容表达不清，影响读者理解具体处理步骤。,,先取消当前节点的附属节点状态，再执行当前操作。,将当前节点取消被接纳，再执行当前操作。,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/27_1_1_1.md,体验,内容清晰性,语言描述清晰性,验证文档语言描述清晰，便于理解。,是,文档errorcode-node.md原第142行“将当前节点取消被接纳”语句不通顺；第134行错误描述说明当前节点已经被接纳为附属节点。,已将errorcode-node.md第142行改为“取消当前节点被接纳为附属节点的状态后，再执行当前操作”。
cmramc6ng0qxoh67bc04f1078,27.1.1.1,每个步骤有清晰的执行主体（who），明确操作目的（why）、操作内容（what/how）、场景（when/where）。使用祈使句描述步骤，避免语句不通/啰嗦冗余/长句影响理解。,errorcode-node.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/errorcode-node.md,,,85,未确认,P2,ArkUI,,,该步骤只笼统要求“修改传入的参数值”，未说明需要修改哪类参数，也未说明修改后应达到的条件；结合错误描述，应明确修改节点参数以确保存在公共祖先节点。,,修改传入的节点参数，确保当前节点和目标节点存在公共祖先节点。,修改传入的参数值。,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/27_1_1_1.md,体验,内容清晰性,语言描述清晰性,验证文档语言描述清晰，便于理解。,是,文档errorcode-node.md原第85行未说明要修改哪类参数；第77行错误描述和第81行可能原因均指向当前节点和目标节点没有公共祖先节点。,已将errorcode-node.md第85行处理步骤改为“传入与当前节点存在公共祖先节点的目标节点”。
cmramc6n70qxnh67bypuaf3rz,27.1.1.1,每个步骤有清晰的执行主体（who），明确操作目的（why）、操作内容（what/how）、场景（when/where）。使用祈使句描述步骤，避免语句不通/啰嗦冗余/长句影响理解。,errorcode-node.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/errorcode-node.md,,,67,未确认,P2,ArkUI,,,“提前进行判断”未说明判断对象和判断场景，操作内容不清晰；结合本错误码的可能原因，应明确在调用接口前判断参数是否为null或undefined。,,调整传入的参数值，或在调用接口前判断参数是否为null或undefined。,调整传入的参数值，或是提前进行判断。,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/27_1_1_1.md,体验,内容清晰性,语言描述清晰性,验证文档语言描述清晰，便于理解。,是,文档errorcode-node.md原第67行“提前进行判断”未说明判断对象；同一错误码第61-63行列出需要检查节点参数组件类型、节点参数null/undefined、控制器参数null/undefined。,已将errorcode-node.md第67行改为“确认传入的节点参数组件类型正确，并在调用接口前判断节点参数或控制器参数是否为null或undefined”。
cmramc6mw0qxmh67boihnb9cv,27.1.1.1,每个步骤有清晰的执行主体（who），明确操作目的（why）、操作内容（what/how）、场景（when/where）。使用祈使句描述步骤，避免语句不通/啰嗦冗余/长句影响理解。,errorcode-node.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/errorcode-node.md,,,47,未确认,P2,ArkUI,,,“NA”位于“处理步骤”小节下，未明确说明是否无需处理或缺少处理方法，不能清晰表达操作内容和处理目的，影响读者理解。,,无需执行处理步骤。,NA,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/27_1_1_1.md,体验,内容清晰性,语言描述清晰性,验证文档语言描述清晰，便于理解。,是,文档errorcode-node.md原第47行位于100022处理步骤小节但内容为NA；第39行和第43行已经说明该错误与目标FrameNode跨语言通用属性设置权限调整有关，处理步骤不应为空。,已将errorcode-node.md第47行改为避免对不支持设置跨ArkTS语言访问选项的FrameNode节点调用setCrossLanguageOptions，并提示参考接口说明确认目标节点类型。
cmramc6mp0qxlh67b633blqn3,27.1.1.2,检查语言无模糊、晦涩抽象或者有歧义的表达。,errorcode-node.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/errorcode-node.md,,,119,未确认,P2,ArkUI,,,“之前的某个地方”属于不精确的时间和位置表述。结合上下文，该原因实际表达的是当前接口调用前曾对该实例对象执行dispose操作；原句用语口语化且范围不明确，属于模糊表达。,,开发者在当前接口调用前，使用该实例对象调用了[disposeNode](./capi-arkui-nativemodule-arkui-nativenodeapi-1.md#disposenode)接口，例如：item.dispose()。,开发者在之前的某个地方使用该实例对象调用了[disposeNode](./capi-arkui-nativemodule-arkui-nativenodeapi-1.md#disposenode)接口，例如：item.dispose()。,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/27_1_1_2.md,体验,内容清晰性,语言描述清晰性,验证文档语言描述清晰，便于理解。,是,文档errorcode-node.md原第119行“之前的某个地方”位置和时序不精确；同一错误码第123-124行处理步骤围绕是否继续使用该实例对象以及isDisposed判断展开，原因应明确为当前接口调用前已经dispose。,已将errorcode-node.md第119行改为“开发者在当前接口调用前，使用该实例对象调用了disposeNode接口，例如：item.dispose()”。
cmramc6mh0qxkh67bp47fv2im,27.1.1.2,检查语言无模糊、晦涩抽象或者有歧义的表达。,errorcode-node.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/errorcode-node.md,,,85,未确认,P2,ArkUI,,,该处理步骤仅笼统说明“修改传入的参数值”，未明确需要修改的是节点参数，也未说明修改目标。结合本节错误码语境，问题与当前节点和目标节点没有公共祖先节点有关，原句过于抽象，会增加读者定位处理方式的成本，属于晦涩抽象表达。,,修改传入的节点参数，确保当前节点和目标节点具有公共祖先节点。,修改传入的参数值。,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/27_1_1_2.md,体验,内容清晰性,语言描述清晰性,验证文档语言描述清晰，便于理解。,是,文档errorcode-node.md原第85行“修改传入的参数值”过于抽象；第77行错误描述和第81行可能原因明确缺少公共祖先节点，interface/sdk-js/zh-cn/api/arkui/FrameNode.d.ts第1435-1443行也将该条件作为100024错误触发条件。,已将errorcode-node.md第85行处理步骤改为“传入与当前节点存在公共祖先节点的目标节点”。
cmramc6o10qxqh67brlw2ir7v,26.1.1.1,检查文档中出现的术语、缩略语或专有名词，是否提供术语表进行解释说明，首次出现的术语、缩略语，是否提供全称，是否提供到术语表链接，IP、MAC等行业通用术语/缩略语除外。,errorcode-node.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/errorcode-node.md,,,189,未确认,P1,ArkUI,,,“ArkTS”在该句中用于说明节点由特定鸿蒙编程语言创建，属于鸿蒙/OpenHarmony体系中的专有名词；该处是正文错误描述中的首次有效出现，未提供中文全称或解释。标题、HTML注释、错误信息等排除内容不计入检查，但第189行属于错误描述正文，应按首次出现术语检查。,,对应的操作不支持ArkTS（方舟编程语言）创建的节点。,对应的操作不支持ArkTS创建的节点。,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/26_1_1_1.md,体验,内容清晰性,原理描述清晰性,验证文档中出现的术语、缩略语或专有名词都有对应解释,否,文档errorcode-node.md原第189行“对应的操作不支持ArkTS创建的节点。”中的ArkTS是ArkUI文档常见术语；同页第185行错误信息也直接使用ArkTS，zh-cn/application-dev/reference/apis-arkui/js-apis-arkui-frameNode.md第2432行等接口说明中也直接使用“ArkTS语言创建的节点”，无需在该错误描述中补充中文解释。,无需修改。已将errorcode-node.md第189行恢复为“对应的操作不支持ArkTS创建的节点。”。
cmramc6m10qxih67b2t32b1hm,0.30.1.3,检测 Markdown 文件中常识性错误检查,errorcode-node.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/errorcode-node.md,,,178,未确认,P1,ArkUI,,,该处理步骤前半句泛化表述为“使用状态管理V2时”不要在BuilderNode节点上使用组件复用相关功能，后半句又明确说明从API版本26.0.0开始支持BuilderNode中的自定义组件V2组件复用。前半句缺少“API版本26.0.0之前”的版本范围限定，导致同一处理步骤内的适用条件前后不一致。,,使用状态管理V2时，API版本26.0.0之前不在BuilderNode节点上使用组件复用相关功能；从API版本26.0.0开始，BuilderNode中的自定义组件支持V2组件复用。,使用状态管理V2时，不在BuilderNode节点上使用组件复用相关功能。从API版本26.0.0开始，BuilderNode中的自定义组件支持V2组件复用。,https://gitcode.com/BeicC/docs-prompt/blob/feature_use_local_pr_information/agentic-workflow/skills/common-sense/SKILL.md,,,,,是,文档errorcode-node.md原第178行前半句泛化为“使用状态管理V2时”，但interface/sdk-js/zh-cn/api/arkui/BuilderNode.d.ts第458-460行说明API版本26.0.0开始支持BuilderNode中的自定义组件V2组件复用，原句缺少API版本26.0.0之前的限定。,已将errorcode-node.md第178行处理步骤改为API版本26.0.0之前不使用该功能，并保留API版本26.0.0开始支持的说明。
cmramc6m90qxjh67btua52elr,0.30.1.2,检测 Markdown 文件中接口、参数等中英文一致性、描述准确性问题。,errorcode-node.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/errorcode-node.md,,,178,未确认,P1,ArkUI,,,该处理步骤前半句未限定版本范围，表述为使用状态管理V2时均不应在BuilderNode节点上使用组件复用；后半句又说明从API版本26.0.0开始支持V2组件复用。两句放在同一处理步骤中会形成支持范围上的矛盾，应明确“不支持/不要使用”的约束仅适用于API版本26.0.0以前。,,API版本26.0.0以前，使用状态管理V2时，不在BuilderNode节点上使用组件复用相关功能。从API版本26.0.0开始，BuilderNode中的自定义组件支持V2组件复用。,使用状态管理V2时，不在BuilderNode节点上使用组件复用相关功能。从API版本26.0.0开始，BuilderNode中的自定义组件支持V2组件复用。,https://gitcode.com/BeicC/docs-prompt/blob/feature_use_local_pr_information/agentic-workflow/skills/terminology-consistency/SKILL.md,,,,,是,文档errorcode-node.md原第178行“使用状态管理V2时”未限定版本，与同句“从API版本26.0.0开始支持”冲突；interface/sdk-js/zh-cn/api/arkui/BuilderNode.d.ts第458-460行支持该版本边界。,已将errorcode-node.md第178行改为“API版本26.0.0之前，使用状态管理V2时，不在BuilderNode节点上使用组件复用相关功能。从API版本26.0.0开始，BuilderNode中的自定义组件支持V2组件复用”。
