规则编号,规则名称,文档名称,文档地址,API名称,所属父类,问题位置（行号）,备注,问题状态,严重程度,问题描述,备注,修改建议,问题原文,规则提示词,质量维度,一级指标,二级指标,评估内容（测试点）,是否是问题,原因,修改方案
12.4.1.2,检查文档中是否提供错误码出现的可能原因、解决措施/步骤，是否提供完整。,capi-native-node-napi-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-node-napi-h.md,OH_ArkUI_GetDrawableDescriptorFromNapiValue,native_node_napi.h,167,,未确认,P2,ARKUI_ERROR_CODE_PARAM_INVALID仅说明函数参数异常，未提供可操作的解决措施；错误码参考说明也未补充解决措施。,,| int32_t | 错误码。<br>         [ARKUI_ERROR_CODE_NO_ERROR](capi-arkui-nativemodule-arkui-error-code-h.md#arkui_errorcode) 成功。<br>         [ARKUI_ERROR_CODE_PARAM_INVALID](capi-arkui-nativemodule-arkui-error-code-h.md#arkui_errorcode) 函数参数异常，请检查并传入符合参数说明的有效参数。 |,| int32_t | 错误码。<br>         [ARKUI_ERROR_CODE_NO_ERROR](capi-arkui-nativemodule-arkui-error-code-h.md#arkui_errorcode) 成功。<br>         [ARKUI_ERROR_CODE_PARAM_INVALID](capi-arkui-nativemodule-arkui-error-code-h.md#arkui_errorcode) 函数参数异常。 |,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/12_4_1_2.md,体验,知识点完整,API接口/方法/参数/错误码/权限等完整,验证文档中列举出了所有可能出现的错误码，且错误可能原因、处理步骤完整,否,native-template.md第121行只要求详细说明各返回值含义，并未要求在每个API返回表中提供错误原因和处理步骤；capi-native-node-napi-h.md第167行已说明对应错误码含义。,无需按扫描建议补充通用排障话术；错误码原因和处理步骤应由错误码专题文档承载。
12.4.1.2,检查文档中是否提供错误码出现的可能原因、解决措施/步骤，是否提供完整。,capi-native-node-napi-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-node-napi-h.md,OH_ArkUI_GetContextFromNapiValue,native_node_napi.h,111,,未确认,P2,ARKUI_ERROR_CODE_PARAM_INVALID仅说明函数参数异常，未提供可操作的解决措施；错误码参考说明也未补充解决措施。,,| int32_t | 错误码。<br>         [ARKUI_ERROR_CODE_NO_ERROR](capi-arkui-nativemodule-arkui-error-code-h.md#arkui_errorcode) 成功。<br>         [ARKUI_ERROR_CODE_PARAM_INVALID](capi-arkui-nativemodule-arkui-error-code-h.md#arkui_errorcode) 函数参数异常，请检查并传入符合参数说明的有效参数。 |,| int32_t | 错误码。<br>         [ARKUI_ERROR_CODE_NO_ERROR](capi-arkui-nativemodule-arkui-error-code-h.md#arkui_errorcode) 成功。<br>         [ARKUI_ERROR_CODE_PARAM_INVALID](capi-arkui-nativemodule-arkui-error-code-h.md#arkui_errorcode) 函数参数异常。 |,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/12_4_1_2.md,体验,知识点完整,API接口/方法/参数/错误码/权限等完整,验证文档中列举出了所有可能出现的错误码，且错误可能原因、处理步骤完整,否,native-template.md第121行只要求详细说明各返回值含义，并未要求在每个API返回表中提供错误原因和处理步骤；capi-native-node-napi-h.md第111行已说明对应错误码含义。,无需按扫描建议补充通用排障话术；错误码原因和处理步骤应由错误码专题文档承载。
21.1.1.1,检查文档中英文单词拼写无错误、中文无错别字、无多字/少字,capi-native-node-napi-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-node-napi-h.md,OH_ArkUI_PostIdleCallback,native_node_napi.h,647,,未确认,P2,“距离下一帧到来剩余时间”缺少结构助词“的”，“下一帧到来”无法正常修饰“剩余时间”，形成明确的语法错误，属于规则21.1.1.1所检查的少字问题。,,注册一个回调函数，在下一帧渲染结束后如果距离下一帧到来的剩余时间大于1ms时，该回调函数将被执行；如果剩余时间小于1ms时，回调函数将被顺延至当某个下一帧的剩余时间大于1ms时再执行。如果当前没有下一帧，将自动请求下一帧。,注册一个回调函数，在下一帧渲染结束后如果距离下一帧到来剩余时间大于1ms时，该回调函数将被执行；如果剩余时间小于1ms时，回调函数将被顺延至当某个下一帧的剩余时间大于1ms时再执行。如果当前没有下一帧，将自动请求下一帧。,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/21_1_1_1.md,质量,内容规范性,无拼写错误/错别字/重复字,验证文档中无拼写错误、错别字、重复字,是,capi-native-node-napi-h.md原第647行“距离下一帧到来剩余时间”缺少结构助词，且条件句不通顺；当前第647行已改为明确描述VSync信号和剩余时间的完整句式。,已修改capi-native-node-napi-h.md第647行，重写回调执行与顺延条件。
17.1.1.1,根据错误码描述的可能原因，构造对应场景，验证可返回该错误码，再根据处理步骤操作，能解决报错场景的问题，若涉及权限申请，需按照文档中给出的，开发者可获取的方式进行申请,capi-native-node-napi-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-node-napi-h.md,OH_ArkUI_GetDrawableDescriptorFromResourceNapiValue,native_node_napi.h,195,,未确认,P2,ARKUI_ERROR_CODE_PARAM_INVALID仅说明“函数参数异常”，没有提供可执行的处理步骤，开发者无法根据说明直接排查和修正参数问题。,,| int32_t | 错误码。<br>         [ARKUI_ERROR_CODE_NO_ERROR](capi-arkui-nativemodule-arkui-error-code-h.md#arkui_errorcode) 成功。<br>         [ARKUI_ERROR_CODE_PARAM_INVALID](capi-arkui-nativemodule-arkui-error-code-h.md#arkui_errorcode) 函数参数异常，请检查各参数是否有效。 |,| int32_t | 错误码。<br>         [ARKUI_ERROR_CODE_NO_ERROR](capi-arkui-nativemodule-arkui-error-code-h.md#arkui_errorcode) 成功。<br>         [ARKUI_ERROR_CODE_PARAM_INVALID](capi-arkui-nativemodule-arkui-error-code-h.md#arkui_errorcode) 函数参数异常。 |,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/17_1_1_1.md,质量,内容准确实时,错误码说明正确,验证文档中描述的错误码ID、错误信息、错误描述、可能原因、处理步骤正确,否,native-template.md第121行只要求详细说明各返回值含义，并未要求在每个API返回表中提供错误原因和处理步骤；capi-native-node-napi-h.md第195行已说明对应错误码含义。,无需按扫描建议补充通用排障话术；错误码原因和处理步骤应由错误码专题文档承载。
17.1.1.1,根据错误码描述的可能原因，构造对应场景，验证可返回该错误码，再根据处理步骤操作，能解决报错场景的问题，若涉及权限申请，需按照文档中给出的，开发者可获取的方式进行申请,capi-native-node-napi-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-node-napi-h.md,OH_ArkUI_GetDrawableDescriptorFromNapiValue,native_node_napi.h,167,,未确认,P2,ARKUI_ERROR_CODE_PARAM_INVALID仅说明“函数参数异常”，没有提供可执行的处理步骤，开发者无法根据说明直接排查和修正参数问题。,,| int32_t | 错误码。<br>         [ARKUI_ERROR_CODE_NO_ERROR](capi-arkui-nativemodule-arkui-error-code-h.md#arkui_errorcode) 成功。<br>         [ARKUI_ERROR_CODE_PARAM_INVALID](capi-arkui-nativemodule-arkui-error-code-h.md#arkui_errorcode) 函数参数异常，请检查各参数是否有效。 |,| int32_t | 错误码。<br>         [ARKUI_ERROR_CODE_NO_ERROR](capi-arkui-nativemodule-arkui-error-code-h.md#arkui_errorcode) 成功。<br>         [ARKUI_ERROR_CODE_PARAM_INVALID](capi-arkui-nativemodule-arkui-error-code-h.md#arkui_errorcode) 函数参数异常。 |,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/17_1_1_1.md,质量,内容准确实时,错误码说明正确,验证文档中描述的错误码ID、错误信息、错误描述、可能原因、处理步骤正确,否,native-template.md第121行只要求详细说明各返回值含义，并未要求在每个API返回表中提供错误原因和处理步骤；capi-native-node-napi-h.md第167行已说明对应错误码含义。,无需按扫描建议补充通用排障话术；错误码原因和处理步骤应由错误码专题文档承载。
17.1.1.1,根据错误码描述的可能原因，构造对应场景，验证可返回该错误码，再根据处理步骤操作，能解决报错场景的问题，若涉及权限申请，需按照文档中给出的，开发者可获取的方式进行申请,capi-native-node-napi-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-node-napi-h.md,OH_ArkUI_GetContextFromNapiValue,native_node_napi.h,111,,未确认,P2,ARKUI_ERROR_CODE_PARAM_INVALID仅说明“函数参数异常”，没有提供可执行的处理步骤，开发者无法根据说明直接排查和修正参数问题。,,| int32_t | 错误码。<br>         [ARKUI_ERROR_CODE_NO_ERROR](capi-arkui-nativemodule-arkui-error-code-h.md#arkui_errorcode) 成功。<br>         [ARKUI_ERROR_CODE_PARAM_INVALID](capi-arkui-nativemodule-arkui-error-code-h.md#arkui_errorcode) 函数参数异常，请检查各参数是否有效。 |,| int32_t | 错误码。<br>         [ARKUI_ERROR_CODE_NO_ERROR](capi-arkui-nativemodule-arkui-error-code-h.md#arkui_errorcode) 成功。<br>         [ARKUI_ERROR_CODE_PARAM_INVALID](capi-arkui-nativemodule-arkui-error-code-h.md#arkui_errorcode) 函数参数异常。 |,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/17_1_1_1.md,质量,内容准确实时,错误码说明正确,验证文档中描述的错误码ID、错误信息、错误描述、可能原因、处理步骤正确,否,native-template.md第121行只要求详细说明各返回值含义，并未要求在每个API返回表中提供错误原因和处理步骤；capi-native-node-napi-h.md第111行已说明对应错误码含义。,无需按扫描建议补充通用排障话术；错误码原因和处理步骤应由错误码专题文档承载。
12.1.1.2,检查文档中清楚地说明了使用场景。,capi-native-node-napi-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-node-napi-h.md,OH_ArkUI_PostIdleCallback,native_node_napi.h,647,,未确认,P2,该描述详细说明了空闲回调的调度条件，但没有说明哪些任务适合利用帧间剩余时间执行，开发者难以判断该接口与普通帧回调的适用差异。,,注册一个回调函数，适用于利用帧渲染结束后的剩余时间执行非紧急任务的场景。在下一帧渲染结束后，如果距离下一帧到来剩余时间大于1ms，该回调函数将被执行；如果剩余时间小于1ms，回调函数将被顺延至某个下一帧的剩余时间大于1ms时再执行。如果当前没有下一帧，将自动请求下一帧。,注册一个回调函数，在下一帧渲染结束后如果距离下一帧到来剩余时间大于1ms时，该回调函数将被执行；如果剩余时间小于1ms时，回调函数将被顺延至当某个下一帧的剩余时间大于1ms时再执行。如果当前没有下一帧，将自动请求下一帧。,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/12_1_1_2.md,体验,知识点完整,API接口/方法/参数/错误码/权限等完整,验证文档中关于方法/函数的含义/功能、使用场景、使用效果提供完整,是,native-template.md第117行要求函数详细描述包含使用场景；capi-native-node-napi-h.md原第647行仅说明调度行为，当前第647行已补充“利用帧间空闲时间处理非紧急任务”的场景。,已修改capi-native-node-napi-h.md第647行，补充空闲回调适用场景。
12.1.1.2,检查文档中清楚地说明了使用场景。,capi-native-node-napi-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-node-napi-h.md,OH_ArkUI_PostFrameCallback,native_node_napi.h,617,,未确认,P2,该描述仅说明回调在下一帧渲染时执行以及线程限制，没有说明需要将任务安排到下一帧执行的适用场景，开发者难以判断何时应选用该接口。,,注册一个回调函数，以便在下一帧渲染时执行，适用于需要将任务延后至下一帧处理的场景。不允许在非UI线程调用，检查到非UI线程调用程序会主动中止。,注册一个回调函数，以便在下一帧渲染时执行。不允许在非UI线程调用，检查到非UI线程调用程序会主动中止。,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/12_1_1_2.md,体验,知识点完整,API接口/方法/参数/错误码/权限等完整,验证文档中关于方法/函数的含义/功能、使用场景、使用效果提供完整,是,native-template.md第117行要求函数详细描述包含使用场景；capi-native-node-napi-h.md原第617行未说明何时使用，当前第617行已补充下一帧执行界面刷新或渲染任务的场景。,已修改capi-native-node-napi-h.md第617行，补充帧回调适用场景。
11.1.1.1,检查文档中提供的功能场景、特点描述是否全面，能解决哪些问题以及带来的收益是否完整。,capi-native-node-napi-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-node-napi-h.md,,native_node_napi.h,11,,未确认,P1,该句是文档的模块级概述，但只说明了FrameNode到NodeHandle的转换能力。根据函数汇总，该模块还提供UIContext、NodeContent和DrawableDescriptor等对象的Native侧转换，Navigation、NavDestination及Router页面信息查询，上下文环境初始化与销毁通知，帧回调和空闲回调注册，以及事件直通控制等能力。当前概述遗漏了大部分主要功能，不能准确反映该头文件的整体能力范围，可能使读者误以为其仅用于节点句柄转换。,,提供ArkTS侧的FrameNode、UIContext、NodeContent及DrawableDescriptor等对象到Native侧对象的转换能力，并支持查询Navigation、NavDestination及Router页面信息、管理ArkTS上下文环境、注册帧回调和空闲回调，以及控制事件直通。,提供ArkTS侧的[FrameNode](js-apis-arkui-frameNode.md)转换[NodeHandle](capi-arkui-nativemodule-arkui-node8h.md)的方式。,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/11_1_1_1.md,体验,知识点完整,概念/功能/原理/场景描述完整,验证模块的定义、功能、使用场景、用法用途完整无缺失,是,native-template.md第30行要求文件概述覆盖主要功能和场景；capi-native-node-napi-h.md原第11行只描述FrameNode转换，遗漏上下文、资源、页面查询和回调等能力，当前第11行已完整概括。,已修改capi-native-node-napi-h.md第11行，补全对象转换、页面查询、回调注册和事件直通等能力及适用场景。
12.1.2.3,若方法/函数需要在满足某些条件才生效，或不生效，检查文档中关于生效机制描述是否完整。,capi-native-node-napi-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-node-napi-h.md,OH_ArkUI_PostIdleCallback,native_node_napi.h,647,,未确认,P1,OH_ArkUI_PostIdleCallback() 与 OH_ArkUI_PostFrameCallback() 均用于注册帧相关回调，参数结构和返回错误码高度相近，属于同一操作组。OH_ArkUI_PostFrameCallback() 在第617行明确说明不允许在非UI线程调用，并说明违规调用会导致程序主动中止；OH_ArkUI_PostIdleCallback() 的描述却未说明其线程调用条件，造成同类函数之间的生效条件和调用限制信息不对称。应根据接口实际行为明确该函数是否仅允许在UI线程调用，不应让用户自行推断。,,注册一个回调函数，在下一帧渲染结束后如果距离下一帧到来剩余时间大于1ms时，该回调函数将被执行；如果剩余时间小于1ms时，回调函数将被顺延至某个下一帧的剩余时间大于1ms时再执行。如果当前没有下一帧，将自动请求下一帧。请根据接口实际行为补充说明该函数是否仅允许在UI线程调用；如仅允许在UI线程调用，还需说明在非UI线程调用时的具体行为。,注册一个回调函数，在下一帧渲染结束后如果距离下一帧到来剩余时间大于1ms时，该回调函数将被执行；如果剩余时间小于1ms时，回调函数将被顺延至当某个下一帧的剩余时间大于1ms时再执行。如果当前没有下一帧，将自动请求下一帧。,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/12_1_2_3.md,体验,知识点完整,API接口/方法/参数/错误码/权限等完整,验证文档中关于方法/函数的使用建议、注意事项提供完整,是,ace_engine的native_node_napi.cpp第723-725行表明OH_ArkUI_PostIdleCallback在非UI线程调用时会主动中止，但capi-native-node-napi-h.md原第647行未说明该限制。,已同步修改capi-native-node-napi-h.md汇总表第52行和正文第647行，补充非UI线程调用会主动中止的限制。
12.1.2.7,若相关方法/函数间存在配合/制约关系，检查文档中是否有相关描述，描述说明是否完整。,capi-native-node-napi-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-node-napi-h.md,OH_ArkUI_InitModuleForArkTSEnv,native_node_napi.h,571,,未确认,P1,OH_ArkUI_InitModuleForArkTSEnv()与OH_ArkUI_NotifyArkTSEnvDestroy()分别承担同一napi_env的初始化和销毁通知，属于初始化/销毁型生命周期配合关系。当前两个函数的说明均未明确指出配对关系、先初始化后通知销毁的调用顺序，以及未通知环境销毁可能产生的生命周期管理影响。原两条专家报告属于同一方法组的同一关系缺失问题，已合并。,,初始化指定上下文环境的ArkUI相关接口。必须先调用本函数完成env的ArkUI接口初始化，才能在该上下文环境中使用相关接口；当该env销毁时，需要调用OH_ArkUI_NotifyArkTSEnvDestroy()通知环境销毁，以完成对应的生命周期管理。未按要求通知销毁可能导致该env相关资源或状态未被正确清理。该函数禁止在非UI线程中调用，否则程序将主动abort。,初始化指定上下文环境的ArkUI相关接口。该函数禁止在非UI线程中调用，否则程序将主动abort。,https://gitcode.com/BeicC/docs-prompt/blob/master/wait-for-confirm/method_relationship_check.md,体验,知识点完整,API接口/方法/参数/错误码/权限等完整,验证文档中关于方法/函数的使用建议、注意事项提供完整,是,ace_engine的native_node_napi.cpp第237-347行初始化env，第350-357行通知env销毁，二者构成同一环境的生命周期操作；capi-native-node-napi-h.md原第571、597行未说明配合关系。,已同步修改capi-native-node-napi-h.md汇总表第49-50行和正文第571、597行，明确初始化后应在对应环境销毁时调用通知接口。
12.2.2.2,若参数有单位，检查文档中是否说明单位。,capi-native-node-napi-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-node-napi-h.md,OH_ArkUI_PostFrameCallback,native_node_napi.h,629,,未确认,P2,nanoTimestamp表示帧信号的时间戳，属于非间隔、非持续时间的时间参数。当前说明既未明确时间单位，也未说明时间戳的起始时间基准，调用者无法准确解释、换算或比较该参数值。,,| uint64_t nanoTimestamp | 帧信号的时间戳，表示从系统启动时刻起经过的时间。单位：ns。 |,| uint64_t nanoTimestamp | 帧信号的时间戳。 |,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/12_2_2_2.md,体验,知识点完整,API接口/方法/参数/错误码/权限等完整,验证文档中参数的取值说明、使用建议、注意事项提供完整,是,capi-native-node-napi-h.md原第629行只写“帧信号的时间戳”，缺少单位；ace_engine的node_api.cpp第2047-2048行将nanoTimestamp原值传给回调，参数名明确其纳秒量纲，但代码未证明“系统启动时刻”这一基准。,已修改capi-native-node-napi-h.md第629行，仅补充可由接口确认的单位ns，不采纳无法由接口或实现证实的起始时间建议。
12.3.1.2,检查文档中是否说明返回值的用途。,capi-native-node-napi-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-node-napi-h.md,OH_ArkUI_NotifyArkTSEnvDestroy,native_node_napi.h,597,,未确认,P2,OH_ArkUI_NotifyArkTSEnvDestroy()的返回类型为void，但文档在参数说明后直接进入下一个函数，未提供返回值说明。应明确该函数无返回值，并说明其用途，避免仅依赖函数名或方法描述推断。,,"通知指定的上下文环境已销毁。该函数禁止在非UI线程中调用，否则程序将主动abort。

**返回：**

| 类型 | 说明 |
| -- | -- |
| void | 无返回值，用于通知指定的上下文环境已销毁。 |",通知指定的上下文环境已销毁。该函数禁止在非UI线程中调用，否则程序将主动abort。,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/12_3_1_2.md,体验,知识点完整,API接口/方法/参数/错误码/权限等完整,验证返回值及其含义应说明完整,否,native-template.md第121行明确规定函数没有返回值时删除@return标记；OH_ArkUI_NotifyArkTSEnvDestroy返回void，因此capi-native-node-napi-h.md第597行后不应新增返回表。,无需修改文档，不为void接口新增“无返回值”表。
14.2.1.1,检查文档中关于业务原理、基本概念说明全文保持一致，无描述错误、无前后矛盾。,capi-native-node-napi-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-node-napi-h.md,,native_node_napi.h,11,,未确认,P2,该概述仅说明FrameNode到NodeHandle的转换能力，但正文还包含UIContext、NodeContent、DrawableDescriptor等对象转换接口，以及Navigation、Router、帧回调、空闲回调和事件直通等接口。概述与本文档实际涵盖的主要功能范围不一致，容易使读者误认为该头文件只提供FrameNode转换能力。,,提供ArkTS侧对象与Native侧对象之间的转换能力，以及Navigation、Router、帧回调、空闲回调和事件直通等ArkUI相关能力。,提供ArkTS侧的[FrameNode](js-apis-arkui-frameNode.md)转换[NodeHandle](capi-arkui-nativemodule-arkui-node8h.md)的方式。,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/14_2_1_1.md,质量,内容准确实时,功能描述正确,验证文档中业务原理描述与实际功能实现一致，概念全文统一,是,native-template.md第30行要求文件概述覆盖主要功能和场景；capi-native-node-napi-h.md原第11行只描述FrameNode转换，遗漏上下文、资源、页面查询和回调等能力，当前第11行已完整概括。,已修改capi-native-node-napi-h.md第11行，补全对象转换、页面查询、回调注册和事件直通等能力及适用场景。
18.1.1.1,验证文档符合风格指南中对清晰、简洁、具体、一致等维度的规范要求。,capi-native-node-napi-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-node-napi-h.md,OH_ArkUI_PostIdleCallback,native_node_napi.h,647,,未确认,P2,“结束后如果……大于1ms时”和“顺延至当某个下一帧……”存在句式杂糅；“下一帧”在同一句中被重复用于不同时间点，使回调的触发和顺延条件不够清晰。,,注册一个回调函数。下一帧渲染结束后，如果该帧的剩余时间大于1ms，则执行该回调；否则，顺延至后续某一帧的剩余时间大于1ms时执行。如果当前没有下一帧，则自动请求下一帧。,注册一个回调函数，在下一帧渲染结束后如果距离下一帧到来剩余时间大于1ms时，该回调函数将被执行；如果剩余时间小于1ms时，回调函数将被顺延至当某个下一帧的剩余时间大于1ms时再执行。如果当前没有下一帧，将自动请求下一帧。,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/18_1_1_1.md,体验,内容规范性,文档语言符合规范,验证文档符合风格指南中对清晰、简洁、具体、一致等维度的规范要求,是,capi-native-node-napi-h.md原第647行存在“如果……时”“顺延至当某个下一帧”等句式杂糅；当前第647行已拆清执行、顺延和请求下一帧三个条件。,已修改capi-native-node-napi-h.md第647行，重写空闲回调的条件关系。
18.1.1.1,验证文档符合风格指南中对清晰、简洁、具体、一致等维度的规范要求。,capi-native-node-napi-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-node-napi-h.md,OH_ArkUI_GetDrawableDescriptorFromResourceNapiValue,native_node_napi.h,188,,未确认,P2,“$r资源对象”未使用完整的“$r()”调用形式，且与该接口描述中的“通过$r()获取的资源对象”表述不一致，无法准确说明参数对象的来源。,,| napi_value value | ArkTS侧通过$r()获取的资源对象。 |,| napi_value value | ArkTS侧创建的$r资源对象。 |,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/18_1_1_1.md,体验,内容规范性,文档语言符合规范,验证文档符合风格指南中对清晰、简洁、具体、一致等维度的规范要求,是,capi-native-node-napi-h.md原第188行写成“创建的$r资源对象”，与同文档第178行“通过$r()获取”不一致，也遗漏函数调用括号。,已修改capi-native-node-napi-h.md第188行为“ArkTS侧通过$r()获取的资源对象”，与汇总表第35行和正文第178行保持一致。
18.1.1.1,验证文档符合风格指南中对清晰、简洁、具体、一致等维度的规范要求。,capi-native-node-napi-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-node-napi-h.md,,native_node_napi.h,11,,未确认,P2,“FrameNode转换NodeHandle”缺少表示转换结果的介词“为”，句子结构不完整，不能直接、清晰地表达从FrameNode到NodeHandle的转换关系。,,提供将ArkTS侧的[FrameNode](js-apis-arkui-frameNode.md)转换为[NodeHandle](capi-arkui-nativemodule-arkui-node8h.md)的方式。,提供ArkTS侧的[FrameNode](js-apis-arkui-frameNode.md)转换[NodeHandle](capi-arkui-nativemodule-arkui-node8h.md)的方式。,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/18_1_1_1.md,体验,内容规范性,文档语言符合规范,验证文档符合风格指南中对清晰、简洁、具体、一致等维度的规范要求,是,capi-native-node-napi-h.md原第11行“FrameNode转换NodeHandle”缺少表示结果的介词；当前第11行已改为“对象与Native侧对象的转换”并补全能力范围。,已修改capi-native-node-napi-h.md第11行，修正转换关系并完善概述。
27.1.1.1,每个步骤有清晰的执行主体（who），明确操作目的（why）、操作内容（what/how）、场景（when/where）。使用祈使句描述步骤，避免语句不通/啰嗦冗余/长句影响理解。,capi-native-node-napi-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-node-napi-h.md,OH_ArkUI_PostIdleCallback,native_node_napi.h,647,,未确认,P2,句子嵌套多个条件和时间关系，重复使用“如果……时”，且“顺延至当某个下一帧……”语法不通，未能清晰呈现回调函数在不同剩余时间条件下的执行行为。,,注册一个回调函数。在下一帧渲染结束后，如果距离下一帧到来的剩余时间大于1ms，则执行该回调函数；如果剩余时间小于1ms，则将回调函数顺延至后续某一帧的剩余时间大于1ms时执行。如果当前没有下一帧，将自动请求下一帧。,注册一个回调函数，在下一帧渲染结束后如果距离下一帧到来剩余时间大于1ms时，该回调函数将被执行；如果剩余时间小于1ms时，回调函数将被顺延至当某个下一帧的剩余时间大于1ms时再执行。如果当前没有下一帧，将自动请求下一帧。,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/27_1_1_1.md,体验,内容清晰性,语言描述清晰性,验证文档语言描述清晰，便于理解。,是,capi-native-node-napi-h.md原第647行存在“如果……时”“顺延至当某个下一帧”等句式杂糅；当前第647行已拆清执行、顺延和请求下一帧三个条件。,已修改capi-native-node-napi-h.md第647行，重写空闲回调的条件关系。
27.1.1.1,每个步骤有清晰的执行主体（who），明确操作目的（why）、操作内容（what/how）、场景（when/where）。使用祈使句描述步骤，避免语句不通/啰嗦冗余/长句影响理解。,capi-native-node-napi-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-node-napi-h.md,OH_ArkUI_PostFrameCallback,native_node_napi.h,617,,未确认,P2,后一句未用清晰的条件句表达检测结果与程序中止之间的关系，“非UI线程调用程序”还可能被错误断句，产生歧义。,,注册一个回调函数，以便在下一帧渲染时执行。不允许在非UI线程调用；如果检测到在非UI线程调用，程序会主动中止。,注册一个回调函数，以便在下一帧渲染时执行。不允许在非UI线程调用，检查到非UI线程调用程序会主动中止。,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/27_1_1_1.md,体验,内容清晰性,语言描述清晰性,验证文档语言描述清晰，便于理解。,是,capi-native-node-napi-h.md原第617行及汇总表对应描述中“非UI线程调用程序会主动中止”条件关系不清；当前第51、617行已改为“不允许……；如果……，程序会……”。,已同步修改capi-native-node-napi-h.md汇总表第51行和正文第617行，明确线程限制与中止行为。
27.1.1.1,每个步骤有清晰的执行主体（who），明确操作目的（why）、操作内容（what/how）、场景（when/where）。使用祈使句描述步骤，避免语句不通/啰嗦冗余/长句影响理解。,capi-native-node-napi-h.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-native-node-napi-h.md,OH_ArkUI_GetContextFromNapiValue,native_node_napi.h,94,,未确认,P2,“获取……映射到……”的谓语搭配不当，使UIContext对象与ArkUI_ContextHandle之间的映射关系表达不清。,,将ArkTS侧创建的[UIContext](arkts-apis-uicontext-uicontext.md)对象映射为Native侧的ArkUI_ContextHandle。,获取ArkTS侧创建的[UIContext](arkts-apis-uicontext-uicontext.md)对象映射到Native侧的ArkUI_ContextHandle。,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/27_1_1_1.md,体验,内容清晰性,语言描述清晰性,验证文档语言描述清晰，便于理解。,是,capi-native-node-napi-h.md原第94行“获取……映射到……”谓语搭配不当；当前第94行已改为“将……映射为……”。,已修改capi-native-node-napi-h.md第94行，并同步汇总表第32行。
