12.1.2.7,若相关方法/函数间存在配合/制约关系，检查文档中是否有相关描述，描述说明是否完整。,capi-arkui-nativemodule-arkui-activechildreninfo.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-activechildreninfo.md,,ArkUI_ActiveChildrenInfo,26,,,未确认-a459,P1,OH_ArkUI_NodeUtils_GetActiveChildrenInfo 获取的 ActiveChildrenInfo 实例需要由 OH_ArkUI_ActiveChildrenInfo_GetCount 和 OH_ArkUI_ActiveChildrenInfo_GetNodeByIndex 读取，并在使用完毕后通过 OH_ArkUI_ActiveChildrenInfo_Destroy 销毁。当前相关接口表仅分别说明各接口的功能，未明确说明这些接口之间的生命周期配合关系、调用顺序以及销毁要求。,,| [OH_ArkUI_NodeUtils_GetActiveChildrenInfo](capi-native-node-h.md#oh_arkui_nodeutils_getactivechildreninfo) | 获取某个节点所有活跃的子节点并生成ActiveChildrenInfo实例。获取成功后，可调用OH_ArkUI_ActiveChildrenInfo_GetCount获取节点数量，并调用OH_ArkUI_ActiveChildrenInfo_GetNodeByIndex读取指定子节点；完成读取后，必须调用OH_ArkUI_ActiveChildrenInfo_Destroy销毁该实例。 |,| [OH_ArkUI_NodeUtils_GetActiveChildrenInfo](capi-native-node-h.md#oh_arkui_nodeutils_getactivechildreninfo) | 获取某个节点所有活跃的子节点。 |,https://gitcode.com/BeicC/docs-prompt/blob/master/wait-for-confirm/method_relationship_check.md,体验,知识点完整,API接口/方法/参数/错误码/权限等完整,验证文档中关于方法/函数的使用建议、注意事项提供完整,是,node_utils.cpp第293-301行创建并填充ArkUI_ActiveChildrenInfo，native_type.h第1340、1350、1359行分别提供销毁、按下标读取和计数接口；扫描时文档未说明这些接口的调用关系。,当前库已在capi-arkui-nativemodule-arkui-activechildreninfo.md第15、26-29行补充创建、查询、遍历和销毁的配合关系。
18.1.1.1,验证文档符合风格指南中对清晰、简洁、具体、一致等维度的规范要求。,capi-arkui-nativemodule-arkui-activechildreninfo.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-activechildreninfo.md,,ArkUI_ActiveChildrenInfo,27,,,未确认-a460,P2,“结构体的下标为index的子节点”连续使用结构助词“的”，层次关系不够清晰；改为“结构体中下标为index的子节点”可以更简洁、准确地说明子节点与结构体之间的关系。,,| [OH_ArkUI_ActiveChildrenInfo_GetNodeByIndex](capi-native-type-h.md#oh_arkui_activechildreninfo_getnodebyindex) | 获取ActiveChildrenInfo结构体中下标为index的子节点。 |,| [OH_ArkUI_ActiveChildrenInfo_GetNodeByIndex](capi-native-type-h.md#oh_arkui_activechildreninfo_getnodebyindex) | 获取ActiveChildrenInfo结构体的下标为index的子节点。 |,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/18_1_1_1.md,体验,内容规范性,文档语言符合规范,验证文档符合风格指南中对清晰、简洁、具体、一致等维度的规范要求,是,扫描时capi-arkui-nativemodule-arkui-activechildreninfo.md原第27行“结构体的下标为index的子节点”连续使用“的”，层次不清。,当前库已将文档第27行改为“ArkUI_ActiveChildrenInfo结构体中下标为index的子节点”。
18.1.1.1,验证文档符合风格指南中对清晰、简洁、具体、一致等维度的规范要求。,capi-arkui-nativemodule-arkui-activechildreninfo.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-activechildreninfo.md,,ArkUI_ActiveChildrenInfo,25,,,未确认-a461,P1,第二列分隔单元格仅包含两个连字符，不符合Markdown表格分隔行通常至少使用三个连字符的结构要求，并且与第一列的分隔格式不一致，可能导致表格无法正确渲染。,,|---------------------------------------------------------------------------------| --- |,|---------------------------------------------------------------------------------| -- |,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/18_1_1_1.md,体验,内容规范性,文档语言符合规范,验证文档符合风格指南中对清晰、简洁、具体、一致等维度的规范要求,是,扫描时capi-arkui-nativemodule-arkui-activechildreninfo.md原表格分隔行第二列只有两个连字符，不满足Markdown表格至少三个连字符的语法。,当前库已将文档第25行第二列分隔符改为六个连字符，使表格可正常解析。
18.1.1.1,验证文档符合风格指南中对清晰、简洁、具体、一致等维度的规范要求。,capi-arkui-nativemodule-arkui-activechildreninfo.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-activechildreninfo.md,,ArkUI_ActiveChildrenInfo,15,,,未确认-a462,P2,“定义结构体信息”搭配不准确，“信息”属于冗余成分；此处定义的对象是ActiveChildrenInfo结构体，而非结构体的“信息”。,,定义ActiveChildrenInfo结构体。,定义ActiveChildrenInfo结构体信息。,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/18_1_1_1.md,体验,内容规范性,文档语言符合规范,验证文档符合风格指南中对清晰、简洁、具体、一致等维度的规范要求,是,扫描时capi-arkui-nativemodule-arkui-activechildreninfo.md原第15行“定义结构体信息”搭配不当，定义对象应为结构体本身。,当前库已在文档第15行改为“定义ArkUI_ActiveChildrenInfo结构体”，并补充其用途。
23.1.1.1,示例代码片段根据提示进行配置，或进行少量修改，放入上下文可在IDE中可正常编译，无报错和告警（因示例代码片段缺少定义，若有对应注释说明可忽略），运行后结果与描述/示意图一致性，不能出现crash、界面白屏/黑屏现象。,capi-arkui-nativemodule-arkui-activechildreninfo.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-activechildreninfo.md,,ArkUI_ActiveChildrenInfo,10,,,未确认-a463,P1,该 C 语言 typedef 声明末尾缺少必需的分号。代码块将其作为完整声明展示，且没有注释说明该语法成分被省略，因此直接放入上下文编译会产生语法错误，不符合代码片段可正常编译且无报错的要求。,,typedef struct ArkUI_ActiveChildrenInfo ArkUI_ActiveChildrenInfo;,typedef struct ArkUI_ActiveChildrenInfo ArkUI_ActiveChildrenInfo,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/23_1_1_1.md,质量,示例代码可用实用,示例代码可用性,验证文档中提供的示例代码片段语法和逻辑正确，编译运行无报错和告警,否,capi-arkui-nativemodule-arkui-activechildreninfo.md第9-11行是类型签名展示；实际typedef位于native_type.h第198行并带分号，同类Native类型页均省略签名展示末尾分号。,无需修改，保留文档第10行的类型签名。
0.30.1.4,检测 Markdown 文件中代码注释和描述准确性问题、代码规范性检查。,capi-arkui-nativemodule-arkui-activechildreninfo.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-arkui-nativemodule-arkui-activechildreninfo.md,,ArkUI_ActiveChildrenInfo,10,,,未确认-a464,P1,该行是C语言typedef声明，但声明末尾缺少必需的分号，无法构成合法的C语言声明，与代码块标注的C语言语法不符。,,typedef struct ArkUI_ActiveChildrenInfo ArkUI_ActiveChildrenInfo;,typedef struct ArkUI_ActiveChildrenInfo ArkUI_ActiveChildrenInfo,https://gitcode.com/BeicC/docs-prompt/blob/feature_use_local_pr_information/agentic-workflow/skills/code-comments/SKILL.md,,,,,否,文档第10行不是完整C示例，而是由接口生成的类型签名；native_type.h第198行已经给出合法的带分号声明。,无需修改capi-arkui-nativemodule-arkui-activechildreninfo.md第10行。
11.1.1.1,检查文档中提供的功能场景、特点描述是否全面，能解决哪些问题以及带来的收益是否完整。,capi-arkui-eventmodule.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-arkui-eventmodule.md,,ArkUI_EventModule,11,,,未确认-a465,P2,该句是模块级概述，但只笼统说明模块提供UI输入事件能力，未说明该能力适用于什么场景以及能够为开发者带来什么作用，无法完整呈现模块的整体用途。,,在Native侧提供ArkUI的UI输入事件能力，适用于需要在Native应用中使用ArkUI UI输入事件的场景，便于开发者接入相关事件能力。,在Native侧提供ArkUI的UI输入事件能力。,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/11_1_1_1.md,体验,知识点完整,概念/功能/原理/场景描述完整,验证模块的定义、功能、使用场景、用法用途完整无缺失,否,capi-arkui-eventmodule.md第11、19行及关联的capi-ui-input-event-h.md第11行所在文档归属非本组，本批次不处理；已按检视意见撤销这两个页面的相关修改。,无需修改；该问题转由文档归属组处理，本组保持上述文档原文。
26.1.1.1,检查文档中出现的术语、缩略语或专有名词，是否提供术语表进行解释说明，首次出现的术语、缩略语，是否提供全称，是否提供到术语表链接，IP、MAC等行业通用术语/缩略语除外。,capi-arkui-eventmodule.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/capi-arkui-eventmodule.md,,ArkUI_EventModule,11,,,未确认-a466,P1,ArkUI在该功能描述中作为鸿蒙体系的专有框架名称首次有效出现，不属于行业通用术语，也不满足API类型引用等排除条件；所在句及相邻句均未提供中文全称或释义，不符合专有名词首次出现时提供全称或说明的要求。,,在Native侧提供ArkUI（方舟UI框架）的UI输入事件能力。,在Native侧提供ArkUI的UI输入事件能力。,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/26_1_1_1.md,体验,内容清晰性,原理描述清晰性,验证文档中出现的术语、缩略语或专有名词都有对应解释,否,capi-arkui-eventmodule.md第11行所在文档归属非本组，本批次不处理；已按检视意见保持该页面原文。,无需修改；该问题转由文档归属组处理，本组不修改capi-arkui-eventmodule.md第11行。
11.1.1.1,检查文档中提供的功能场景、特点描述是否全面，能解决哪些问题以及带来的收益是否完整。,arkts-apis-uicontext.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/arkts-apis-uicontext.md,,,9,,,未确认-a467,P1,该模块级概述仅说明UI实例与窗口的关系、UI上下文追踪原理以及无法追踪时的后果，没有说明本模块整体提供哪些能力、适用于哪些典型场景，以及使用这些能力可以解决什么问题或带来什么收益，读者无法仅通过概述准确判断本模块的用途。,,在本段后补充本模块整体能力、典型使用场景、可解决的问题及使用收益；具体内容应依据本模块实际提供的API能力编写，避免将原文所述可能失败的非UI页面或异步回调场景直接描述为本模块已支持的能力。,在Stage模型中，WindowStage/Window可以通过[loadContent](arkts-apis-window-Window.md#loadcontent9)接口加载页面并创建UI的实例，并将页面内容渲染到关联的窗口中，所以UI实例和窗口是一一关联的。一些全局的UI接口是和具体UI实例的执行上下文相关的，在当前接口调用时，通过追溯调用链跟踪到UI的上下文，来确定具体的UI实例。若在非UI页面中或者一些异步回调中调用这类接口，可能无法跟踪到当前UI的上下文，导致接口执行失败。,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/11_1_1_1.md,体验,知识点完整,概念/功能/原理/场景描述完整,验证模块的定义、功能、使用场景、用法用途完整无缺失,是,扫描时arkts-apis-uicontext.md原第9行只解释上下文追踪原理，未按js-template.md第128-138行概括模块能力和适用场景。,当前库已在arkts-apis-uicontext.md第9行补充UIContext关联对象、弹窗、路由、组件查询、焦点和拖拽等能力及runScopedTask使用场景。
18.1.1.1,验证文档符合风格指南中对清晰、简洁、具体、一致等维度的规范要求。,arkts-apis-uicontext.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/arkts-apis-uicontext.md,,,9,,,未确认-a468,P2,“一些全局的UI接口”未明确所指接口类别，“当前接口”指代不够准确；“通过追溯调用链跟踪到”存在语义重复，“来确定”也可精简，影响表述的清晰性和简洁性。,,部分全局UI接口与具体UI实例的执行上下文相关。调用此类接口时，系统沿调用链跟踪UI上下文，以确定具体的UI实例。,一些全局的UI接口是和具体UI实例的执行上下文相关的，在当前接口调用时，通过追溯调用链跟踪到UI的上下文，来确定具体的UI实例。,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/18_1_1_1.md,体验,内容规范性,文档语言符合规范,验证文档符合风格指南中对清晰、简洁、具体、一致等维度的规范要求,是,扫描时arkts-apis-uicontext.md原第9行“一些全局的UI接口”“当前接口”等指代不清，且“追溯调用链跟踪到”语义重复。,当前库已重写文档第9行，改为“与具体UI实例执行上下文相关的全局UI接口”，并精简为“通过追溯调用链跟踪UI上下文”。
27.1.1.1,每个步骤有清晰的执行主体（who），明确操作目的（why）、操作内容（what/how）、场景（when/where）。使用祈使句描述步骤，避免语句不通/啰嗦冗余/长句影响理解。,arkts-apis-uicontext.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/arkts-apis-uicontext.md,,,9,,,未确认-a469,P2,该段连续说明UI实例与窗口的关联关系、全局UI接口的上下文确定机制以及接口执行失败的场景，信息层次较多且集中在较长的复合句中。其中“在当前接口调用时，通过追溯调用链跟踪到UI的上下文”语序和搭配不够顺畅，增加了理解难度，违反了避免语句不通及长句影响理解的要求。,,在Stage模型中，WindowStage/Window可以通过[loadContent](arkts-apis-window-Window.md#loadcontent9)接口加载页面、创建UI实例，并将页面内容渲染到关联的窗口中。因此，UI实例和窗口一一关联。一些全局UI接口与具体UI实例的执行上下文相关。调用这类接口时，系统会追溯调用链以获取UI上下文，从而确定具体的UI实例。若在非UI页面或异步回调中调用这类接口，系统可能无法获取当前UI的上下文，导致接口执行失败。,在Stage模型中，WindowStage/Window可以通过[loadContent](arkts-apis-window-Window.md#loadcontent9)接口加载页面并创建UI的实例，并将页面内容渲染到关联的窗口中，所以UI实例和窗口是一一关联的。一些全局的UI接口是和具体UI实例的执行上下文相关的，在当前接口调用时，通过追溯调用链跟踪到UI的上下文，来确定具体的UI实例。若在非UI页面中或者一些异步回调中调用这类接口，可能无法跟踪到当前UI的上下文，导致接口执行失败。,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/27_1_1_1.md,体验,内容清晰性,语言描述清晰性,验证文档语言描述清晰，便于理解。,是,扫描时arkts-apis-uicontext.md原第9行把页面加载、上下文追踪和失败场景集中在长复句中，语序不顺。,当前库已在文档第9行拆分并重组页面加载、UI实例关联、上下文追踪和失败场景的因果关系。
27.1.1.2,检查语言无模糊、晦涩抽象或者有歧义的表达。,arkts-apis-uicontext.md,https://gitcode.com/openharmony/docs/blob/master/zh-cn/application-dev/reference/apis-arkui/arkts-apis-uicontext.md,,,9,,,未确认-a470,P1,“一些全局的UI接口”未明确哪些接口与具体UI实例的执行上下文相关；“一些异步回调”也未说明哪些异步回调无法通过调用链跟踪UI上下文。读者因此难以准确判断接口的适用范围以及可能执行失败的调用场景。,,在Stage模型中，WindowStage/Window可以通过[loadContent](arkts-apis-window-Window.md#loadcontent9)接口加载页面并创建UI的实例，并将页面内容渲染到关联的窗口中，所以UI实例和窗口是一一关联的。与具体UI实例执行上下文相关的全局UI接口在被调用时，会通过追溯调用链跟踪UI上下文，以确定具体的UI实例。若在非UI页面中，或者在无法通过调用链跟踪到当前UI上下文的异步回调中调用这类接口，可能导致接口执行失败。,在Stage模型中，WindowStage/Window可以通过[loadContent](arkts-apis-window-Window.md#loadcontent9)接口加载页面并创建UI的实例，并将页面内容渲染到关联的窗口中，所以UI实例和窗口是一一关联的。一些全局的UI接口是和具体UI实例的执行上下文相关的，在当前接口调用时，通过追溯调用链跟踪到UI的上下文，来确定具体的UI实例。若在非UI页面中或者一些异步回调中调用这类接口，可能无法跟踪到当前UI的上下文，导致接口执行失败。,https://gitcode.com/openharmony_docs_ai/docs_review_platform/blob/main/docs_prompt/27_1_1_2.md,体验,内容清晰性,语言描述清晰性,验证文档语言描述清晰，便于理解。,是,扫描时arkts-apis-uicontext.md原第9行使用“一些全局的UI接口”和“一些异步回调”，适用范围含糊。,当前库已在文档第9行明确为“与具体UI实例执行上下文相关的全局UI接口”和“未绑定当前UI上下文的异步回调”。
